dataset_type,scenario,scenario_description,replicate,phase,time_min,phase_time_min,probe_concentration_uM,probe_concentration_M,flow_rate_mL_min,assumed_flow_cell_volume_mL,assumed_path_length_cm,assumed_cross_section_area_cm2,residence_time_min,transport_rate_min_inv,kon_M_inv_min_inv,koff_min_inv,kobs_assoc_min_inv,KD_uM,KA_M_inv,damkohler_assoc,damkohler_dissociation,damkohler_regime,baseline_RFU,bulk_flow_component_clean_RFU,binding_component_clean_RFU,fluorescence_clean_RFU,fluorescence_noisy_RFU,normalized_fluorescence_noisy_0_to_1,notes
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,130,0,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.170326044713968,0.11275380095907737,0.109387542853431,21807.870525758135,45.85500444983203,0.218775085706862,0.22550760191815475,0.1<=Da<=1: mixed flow and interaction,138.35388308756967,574.2553638031388,82.89315718078396,795.5024040714925,768.8538841318015,0.9594480128997084,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,140,10,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.170326044713968,0.11275380095907737,0.109387542853431,21807.870525758135,45.85500444983203,0.218775085706862,0.22550760191815475,0.1<=Da<=1: mixed flow and interaction,138.35388308756967,3.8693022052460924,26.843253043695622,169.0664383365114,161.97398660829592,0.0359433169705203,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,150,20,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.170326044713968,0.11275380095907737,0.109387542853431,21807.870525758135,45.85500444983203,0.218775085706862,0.22550760191815475,0.1<=Da<=1: mixed flow and interaction,138.35388308756967,0.02607115318239269,8.692638312670184,147.07259255342223,155.18433352176444,0.025611327832753446,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,160,30,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.170326044713968,0.11275380095907737,0.109387542853431,21807.870525758135,45.85500444983203,0.218775085706862,0.22550760191815475,0.1<=Da<=1: mixed flow and interaction,138.35388308756967,0.00017566604834800035,2.8149330750599146,141.16899182867792,175.75368093077202,0.056912231029471426,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,170,40,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.170326044713968,0.11275380095907737,0.109387542853431,21807.870525758135,45.85500444983203,0.218775085706862,0.22550760191815475,0.1<=Da<=1: mixed flow and interaction,138.35388308756967,1.1836285233076115e-06,0.9115584857035472,139.26544275690173,133.57036280262645,-0.007279205431329173,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,180,50,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.170326044713968,0.11275380095907737,0.109387542853431,21807.870525758135,45.85500444983203,0.218775085706862,0.22550760191815475,0.1<=Da<=1: mixed flow and interaction,138.35388308756967,7.975226256652483e-09,0.29518956603984536,138.64907266158474,145.7942411589822,0.011322183592475934,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,190,60,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.170326044713968,0.11275380095907737,0.109387542853431,21807.870525758135,45.85500444983203,0.218775085706862,0.22550760191815475,0.1<=Da<=1: mixed flow and interaction,138.35388308756967,5.373665182303923e-11,0.0955911016850876,138.4494741893085,132.20411994984633,-0.009358252200666693,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,200,70,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.170326044713968,0.11275380095907737,0.109387542853431,21807.870525758135,45.85500444983203,0.218775085706862,0.22550760191815475,0.1<=Da<=1: mixed flow and interaction,138.35388308756967,3.620747118919477e-13,0.030955222584443696,138.3848383101545,140.88713323354483,0.00385491168074281,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,210,80,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.170326044713968,0.11275380095907737,0.109387542853431,21807.870525758135,45.85500444983203,0.218775085706862,0.22550760191815475,0.1<=Da<=1: mixed flow and interaction,138.35388308756967,2.4396402184370842e-15,0.010024215521745984,138.36390730309142,154.19750161477367,0.02410964042488633,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,220,90,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.170326044713968,0.11275380095907737,0.109387542853431,21807.870525758135,45.85500444983203,0.218775085706862,0.22550760191815475,0.1<=Da<=1: mixed flow and interaction,138.35388308756967,1.6438166488666366e-17,0.003246137111509931,138.3571292246812,131.99515942912961,-0.009676232781228304,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,230,100,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.170326044713968,0.11275380095907737,0.109387542853431,21807.870525758135,45.85500444983203,0.218775085706862,0.22550760191815475,0.1<=Da<=1: mixed flow and interaction,138.35388308756967,1.1075949456277684e-19,0.001051195090913874,138.3549342826606,133.7651391655067,-0.006982809247323178,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,240,110,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.170326044713968,0.11275380095907737,0.109387542853431,21807.870525758135,45.85500444983203,0.218775085706862,0.22550760191815475,0.1<=Da<=1: mixed flow and interaction,138.35388308756967,7.462916040094853e-22,0.00034040802381493846,138.3542234955935,136.2458537429344,-0.0032078422878586096,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,250,120,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.170326044713968,0.11275380095907737,0.109387542853431,21807.870525758135,45.85500444983203,0.218775085706862,0.22550760191815475,0.1<=Da<=1: mixed flow and interaction,138.35388308756967,5.028473273678391e-24,0.00011023417411210657,138.3539933217438,159.2717300542039,0.03183122390648413,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,260,130,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.170326044713968,0.11275380095907737,0.109387542853431,21807.870525758135,45.85500444983203,0.218775085706862,0.22550760191815475,0.1<=Da<=1: mixed flow and interaction,138.35388308756967,3.3881586404362785e-26,3.569708200763324e-05,138.35391878465168,147.64530278142254,0.014138991510737465,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,0,0,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,5.102732962745159,0.10258913529546428,0.10007469127972751,20104.74309442867,49.73950650864647,0.20014938255945502,0.20517827059092855,0.1<=Da<=1: mixed flow and interaction,135.73789489205484,0.0,0.0,135.73789489205484,119.71530533997299,-0.022887028630744172,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,10,10,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,5.102732962745159,0.10258913529546428,0.10007469127972751,20104.74309442867,49.73950650864647,0.20014938255945502,0.20517827059092855,0.1<=Da<=1: mixed flow and interaction,135.73789489205484,617.8636573792035,49.33815699239447,802.9397092636527,775.8981060137291,0.9144192973664053,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,20,20,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,5.102732962745159,0.10258913529546428,0.10007469127972751,20104.74309442867,49.73950650864647,0.20014938255945502,0.20517827059092855,0.1<=Da<=1: mixed flow and interaction,135.73789489205484,622.0267899552856,67.47509884084856,825.239783688189,878.9908968622724,1.0616793671637594,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,30,30,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,5.102732962745159,0.10258913529546428,0.10007469127972751,20104.74309442867,49.73950650864647,0.20014938255945502,0.20517827059092855,0.1<=Da<=1: mixed flow and interaction,135.73789489205484,622.0548409219334,74.14232517572998,831.9350609897182,824.0062592629536,0.9831380695229426,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,40,40,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,5.102732962745159,0.10258913529546428,0.10007469127972751,20104.74309442867,49.73950650864647,0.20014938255945502,0.20517827059092855,0.1<=Da<=1: mixed flow and interaction,135.73789489205484,622.05502992786,76.59322937843187,834.3861541983466,824.8973635254582,0.9844109429684381,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,50,50,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,5.102732962745159,0.10258913529546428,0.10007469127972751,20104.74309442867,49.73950650864647,0.20014938255945502,0.20517827059092855,0.1<=Da<=1: mixed flow and interaction,135.73789489205484,622.0550312013719,77.4941934539118,835.2871195473385,851.0109576464555,1.0217121903327409,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,60,60,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,5.102732962745159,0.10258913529546428,0.10007469127972751,20104.74309442867,49.73950650864647,0.20014938255945502,0.20517827059092855,0.1<=Da<=1: mixed flow and interaction,135.73789489205484,622.0550312099527,77.82539214556631,835.6183182475739,817.8009617553246,0.9742742824766759,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,70,70,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,5.102732962745159,0.10258913529546428,0.10007469127972751,20104.74309442867,49.73950650864647,0.20014938255945502,0.20517827059092855,0.1<=Da<=1: mixed flow and interaction,135.73789489205484,622.0550312100105,77.94714236440298,835.7400684664684,796.2969742202273,0.9435575012228622,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,80,80,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,5.102732962745159,0.10258913529546428,0.10007469127972751,20104.74309442867,49.73950650864647,0.20014938255945502,0.20517827059092855,0.1<=Da<=1: mixed flow and interaction,135.73789489205484,622.055031210011,77.99189832558363,835.7848244276495,789.9129370745313,0.9344383984424823,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,90,90,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,5.102732962745159,0.10258913529546428,0.10007469127972751,20104.74309442867,49.73950650864647,0.20014938255945502,0.20517827059092855,0.1<=Da<=1: mixed flow and interaction,135.73789489205484,622.055031210011,78.00835083039509,835.801276932461,764.6607080336505,0.8983675444041814,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,100,100,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,5.102732962745159,0.10258913529546428,0.10007469127972751,20104.74309442867,49.73950650864647,0.20014938255945502,0.20517827059092855,0.1<=Da<=1: mixed flow and interaction,135.73789489205484,622.055031210011,78.01439884964059,835.8073249517064,885.2077249963033,1.0705596248170857,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,110,110,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,5.102732962745159,0.10258913529546428,0.10007469127972751,20104.74309442867,49.73950650864647,0.20014938255945502,0.20517827059092855,0.1<=Da<=1: mixed flow and interaction,135.73789489205484,622.055031210011,78.01662213036366,835.8095482324295,882.9489750680759,1.067333175427679,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,120,120,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,5.102732962745159,0.10258913529546428,0.10007469127972751,20104.74309442867,49.73950650864647,0.20014938255945502,0.20517827059092855,0.1<=Da<=1: mixed flow and interaction,135.73789489205484,622.055031210011,78.01743941896228,835.8103655210282,867.7998092780558,1.0456937650164553,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,dissociation_buffer_wash,130,0,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.102732962745159,0.10258913529546428,0.10007469127972751,20104.74309442867,49.73950650864647,0.20014938255945502,0.20517827059092855,0.1<=Da<=1: mixed flow and interaction,135.73789489205484,622.055031210011,78.01743941896228,835.8103655210282,881.2934252278399,1.0649683506613736,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,dissociation_buffer_wash,140,10,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.102732962745159,0.10258913529546428,0.10007469127972751,20104.74309442867,49.73950650864647,0.20014938255945502,0.20517827059092855,0.1<=Da<=1: mixed flow and interaction,135.73789489205484,4.1913738308075095,27.967441528397476,167.89671025125983,170.1770226938754,0.04919362762529922,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,dissociation_buffer_wash,150,20,0.0,0.0,0.05,0.1,2.0,0.05,2.0,0.5,5.102732962745159,0.10258913529546428,0.10007469127972751,20104.74309442867,49.73950650864647,0.20014938255945502,0.20517827059092855,0.1<=Da<=1: mixed flow and interaction,135.73789489205484,0.02824125472533482,10.025678764512516,145.7918149112927,155.04002246076885,0.027571594770212034,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
